galaxy_ID,Mb,Md,Mh_r90,Mh_2r90,Mh_3r90,M_HI,M_HII,Mtot_r90,Mtot_2r90,Mtot_3r90,NSA_Mstar,M_h1,M_h2,Mtot_(star_HI_Hii)
8445-1901,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4701180000.0,nan,nan,nan
8445-1902,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11372100000.0,nan,nan,nan
8445-3701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11866400000.0,nan,nan,nan
8445-3702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,31634100000.0,nan,nan,nan
8445-3703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,741335000.0,nan,nan,nan
8445-3704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,8431770000.0,nan,nan,nan
8445-6101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,17974100000.0,nan,nan,nan
8445-6102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,16247800000.0,nan,nan,nan
8445-6103,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,24503400000.0,nan,nan,nan
8445-6104,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,632034000.0,nan,nan,nan
8445-9101,61162613557.579704,7361260289.194727,1217787797.5450737,2550008376.7138443,3883709848.3252044,nan,nan,69741661644.3195,71073882223.48828,72407583695.09964,7558960000.0,0.0,1e-99,7558960000.0
8445-9102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,5910310000.0,nan,nan,nan
8446-12701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1368190000.0,nan,nan,nan
8446-12702,406524361059.0148,148960887916.02322,60043046228.991005,224013520269.03986,418736230108.4946,nan,nan,615528295204.0289,779498769244.0779,974221479083.5326,15601000000.0,0.0,1e-99,15601000000.0
8446-12703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,7933040000.0,nan,nan,nan
8446-12704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,17613500000.0,nan,nan,nan
8446-12705,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1814010000.0,nan,nan,nan
8446-1901,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2810160000.0,nan,nan,nan
8446-1902,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,15223100000.0,nan,nan,nan
8446-3701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,35868500000.0,nan,nan,nan
8446-3702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4962070000.0,nan,nan,nan
8446-3703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2986880000.0,nan,nan,nan
8446-3704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,23813500000.0,nan,nan,nan
8446-6101,2502082063.027724,1206515713932.9094,5691515368.735591,37996942578.36569,101884535782.41676,nan,nan,1214709311364.6729,1247014738574.303,1310902331778.354,655443000.0,0.0,1e-99,655443000.0
8446-6102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,25545700000.0,nan,nan,nan
8446-6103,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,33171300000.0,nan,nan,nan
8446-6104,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11651200000.0,nan,nan,nan
8446-9101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,27378900000.0,nan,nan,nan
8446-9102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1052000000.0,nan,nan,nan
8447-12701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,12470200000.0,nan,nan,nan
8447-12702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11389100000.0,nan,nan,nan
8447-12703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1301630000.0,nan,nan,nan
8447-12704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,97459000000.0,nan,nan,nan
8447-12705,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1639480000.0,nan,nan,nan
8447-1901,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,610607000.0,nan,nan,nan
8447-1902,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,36034400000.0,nan,nan,nan
8447-3701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,10393000000.0,nan,nan,nan
8447-3702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,139205000000.0,nan,nan,nan
8447-3703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,14083200000.0,nan,nan,nan
8447-3704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,13716800000.0,nan,nan,nan
8447-6101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,82119300000.0,nan,nan,nan
8447-6102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,165700000000.0,nan,nan,nan
8447-6103,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,125719000000.0,nan,nan,nan
8447-6104,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,131581000000.0,nan,nan,nan
8447-9101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,38767800000.0,nan,nan,nan
8447-9102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,113922000000.0,nan,nan,nan
8448-12701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,73300100000.0,nan,nan,nan
8448-12702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4059370000.0,nan,nan,nan
8448-12703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,39305600000.0,nan,nan,nan
8448-12704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3932360000.0,nan,nan,nan
8448-12705,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2004140000.0,nan,nan,nan
8448-1901,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1192590000.0,nan,nan,nan
8448-1902,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6892080000.0,nan,nan,nan
8448-3701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,933929000.0,nan,nan,nan
8448-3702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1286190000.0,nan,nan,nan
8448-3703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,123503000000.0,nan,nan,nan
8448-3704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,924276000.0,nan,nan,nan
8448-6101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1726480000.0,nan,nan,nan
8448-6102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1101150000.0,nan,nan,nan
8448-6103,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,7078090000.0,nan,nan,nan
8448-6104,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2543400000.0,nan,nan,nan
8448-9101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,22151200000.0,nan,nan,nan
8448-9102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,45705100000.0,nan,nan,nan
8449-12701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,747990000.0,nan,nan,nan
8449-12702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3309440000.0,nan,nan,nan
8449-12703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4212170000.0,nan,nan,nan
8449-12704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3275550000.0,nan,nan,nan
8449-12705,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,18063400000.0,nan,nan,nan
8449-1901,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,18413900000.0,nan,nan,nan
8449-1902,1223260757346.8997,3705193302587.0073,109787022.92847319,367142246.5148455,656946489.8564997,nan,nan,4928563846956.836,4928821202180.422,4929111006423.764,1610350000.0,0.0,1e-99,1610350000.0
8449-3701,106836405172.5784,270516979905.55548,304868894739.0222,758879145129.9993,1223616249047.7646,nan,nan,682222279817.1561,1136232530208.1333,1600969634125.8984,22656600000.0,0.0,1e-99,22656600000.0
8449-3702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,22481900000.0,nan,nan,nan
8449-3703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1548510000.0,nan,nan,nan
8449-3704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,9667260000.0,nan,nan,nan
8449-6101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,704137000.0,nan,nan,nan
8449-6102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,699512000.0,nan,nan,nan
8449-6103,3284915894906.0977,37901782926.58375,50208015448.75231,112159528900.95474,174499087575.87744,nan,nan,3373025693281.434,3434977206733.636,3497316765408.559,45302500000.0,0.0,1e-99,45302500000.0
8449-6104,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1750590000.0,nan,nan,nan
8449-9101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,920897000.0,nan,nan,nan
8449-9102,7410960242.460875,1796273705.4927125,7136987819.987709,16509270753.617308,25981767277.861805,nan,nan,16344221767.941296,25716504701.570892,35189001225.81539,2095760000.0,4786300923.22638,1e-99,6882060923.22638
8450-12701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,5031850000.0,nan,nan,nan
8450-12702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3701690000.0,nan,nan,nan
8450-12703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,7859590000.0,nan,nan,nan
8450-12704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,107412000000.0,nan,nan,nan
8450-12705,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,58392700000.0,nan,nan,nan
8450-1901,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1102980000.0,nan,nan,nan
8450-1902,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,8184430000.0,nan,nan,nan
8450-3701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,139079000000.0,nan,nan,nan
8450-3702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,32225700000.0,nan,nan,nan
8450-3703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,8547040000.0,nan,nan,nan
8450-3704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,18330200000.0,nan,nan,nan
8450-6101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,15454500000.0,nan,nan,nan
8450-6102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6496420000.0,nan,nan,nan
8450-6103,1207250984721.2976,4110528887639.7246,8845327675.251173,21970364943.28964,35399608297.34874,nan,nan,5326625200036.273,5339750237304.3125,5353179480658.371,38254800000.0,0.0,1e-99,38254800000.0
8450-6104,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,47536600000.0,nan,nan,nan
8450-9101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6178090000.0,nan,nan,nan
8450-9102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,10490400000.0,nan,nan,nan
8451-12701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,162662000000.0,nan,nan,nan
8451-12702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,43803200000.0,nan,nan,nan
8451-12703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1632270000.0,nan,nan,nan
8451-12704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,27212200000.0,nan,nan,nan
8451-12705,36120418995.15342,1824113611719.2354,435192445605.7248,2634658145514.8936,6476316106497.062,nan,nan,2295426476320.1133,4494892176229.282,8336550137211.45,9435800000.0,0.0,1e-99,9435800000.0
8451-1901,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3094330000.0,nan,nan,nan
8451-1902,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2895900000.0,nan,nan,nan
8451-3701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3194120000.0,nan,nan,nan
8451-3702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2272590000.0,nan,nan,nan
8451-3703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,28876900000.0,nan,nan,nan
8451-3704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,73070200000.0,nan,nan,nan
8451-6101,719112078987.69,1231053541863.7986,3595267684.933575,7935079183.920167,12296572513.746449,nan,nan,1953760888536.422,1958100700035.4087,1962462193365.2349,11768900000.0,1e-99,1e-99,11768900000.0
8451-6102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,110093000000.0,nan,nan,nan
8451-6103,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,77806900000.0,nan,nan,nan
8451-6104,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,30584700000.0,nan,nan,nan
8451-9101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,63868800000.0,nan,nan,nan
8451-9102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1437270000.0,nan,nan,nan
8452-12701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3257530000.0,nan,nan,nan
8452-12702,32694601594.774952,943909323766.5653,207485196937.50955,1530281932457.7693,4588071570931.814,nan,nan,1184089122298.8499,2506885857819.1094,5564675496293.154,5962350000.0,9241383648.511839,1e-99,15203733648.511839
8452-12703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,59375100000.0,nan,nan,nan
8452-12704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,14632800000.0,nan,nan,nan
8452-12705,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,10859400000.0,nan,nan,nan
8452-1901,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4331010000.0,nan,nan,nan
8452-1902,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,13947100000.0,nan,nan,nan
8452-3701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,34457000000.0,nan,nan,nan
8452-3702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,67147700000.0,nan,nan,nan
8452-3703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,156601000000.0,nan,nan,nan
8452-3704,16662068835.906588,901445629082.3549,184354496.86628276,470181843.16497296,764292580.9203271,nan,nan,918292052415.1278,918577879761.4264,918871990499.1818,5062260000.0,1536250368.2572193,1e-99,6598510368.257219
8452-6101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2068090000.0,nan,nan,nan
8452-6102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,35749400000.0,nan,nan,nan
8452-6103,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,81880800000.0,nan,nan,nan
8452-6104,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,5457460000.0,nan,nan,nan
8452-9101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,95878000000.0,nan,nan,nan
8452-9102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,17628100000.0,nan,nan,nan
8453-12701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,10770400000.0,nan,nan,nan
8453-12702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2545040000.0,nan,nan,nan
8453-12703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,32561400000.0,nan,nan,nan
8453-12704,1288684820.0788605,24071027802.5092,8836027496.31316,43303579867.465675,92355744227.14651,nan,nan,34195740118.901222,68663292490.05374,117715456849.73457,1318300000.0,3950754104.7547746,1e-99,5269054104.754774
8453-12705,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11300300000.0,nan,nan,nan
8453-1901,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4697900000.0,nan,nan,nan
8453-1902,34560693183.21316,28273425367.07578,11738711124.798304,54539228572.180504,112966426954.77855,nan,nan,74572829675.08725,117373347122.46945,175800545505.0675,2677190000.0,0.0,1e-99,2677190000.0
8453-3701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,34725900000.0,nan,nan,nan
8453-3702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11229900000.0,nan,nan,nan
8453-3703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3405440000.0,nan,nan,nan
8453-3704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6053000000.0,nan,nan,nan
8453-6101,1625175824.7888198,1041493046011.0032,272530527.3269284,606315940.5007597,942043337.8694624,nan,nan,1043390752363.1189,1043724537776.2927,1044060265173.6615,1478940000.0,0.0,1e-99,1478940000.0
8453-6102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1529060000.0,nan,nan,nan
8453-6103,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,47330600000.0,nan,nan,nan
8453-6104,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4470690000.0,nan,nan,nan
8453-9101,2559333459.961702,17934187213.09116,36330197620.592995,129805597219.72176,238374569292.8218,nan,nan,56823718293.64586,150299117892.77463,258868089965.87466,2430340000.0,8236865984.863845,1e-99,10667205984.863846
8453-9102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,32633300000.0,nan,nan,nan
8454-12701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3589370000.0,nan,nan,nan
8454-12702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,31503400000.0,nan,nan,nan
8454-12703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,22357800000.0,nan,nan,nan
8454-12704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,95371000000.0,nan,nan,nan
8454-12705,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,24801500000.0,nan,nan,nan
8454-1901,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1241330000.0,nan,nan,nan
8454-1902,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,156806000000.0,nan,nan,nan
8454-3701,49825541606.46776,2007472991743.5337,17732892696.617847,37646048350.51702,57596327200.032,nan,nan,2075031426046.6194,2094944581700.5186,2114894860550.0334,60840500000.0,1e-99,1e-99,60840500000.0
8454-3702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2262430000.0,nan,nan,nan
8454-3703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,65503200000.0,nan,nan,nan
8454-3704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1916420000.0,nan,nan,nan
8454-6101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,31679000000.0,nan,nan,nan
8454-6102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,83860300000.0,nan,nan,nan
8454-6103,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,120922000000.0,nan,nan,nan
8454-6104,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,36804100000.0,nan,nan,nan
8454-9101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,108110000000.0,nan,nan,nan
8454-9102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,18014600000.0,nan,nan,nan
8455-12701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4854940000.0,nan,nan,nan
8455-12702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,34173200000.0,nan,nan,nan
8455-12703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,132001000000.0,nan,nan,nan
8455-12704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,71667600000.0,nan,nan,nan
8455-12705,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,7924540000.0,nan,nan,nan
8455-1901,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3058090000.0,nan,nan,nan
8455-1902,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1691620000.0,nan,nan,nan
8455-3701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6628810000.0,nan,nan,nan
8455-3702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,88310700000.0,nan,nan,nan
8455-3703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,9456890000.0,nan,nan,nan
8455-3704,42312166600.056076,10196891294.259663,1145879209.3575923,2461345353.374317,3780303574.690448,nan,nan,53654937103.673325,54970403247.69005,56289361469.00618,2357110000.0,3274002449.49423,1e-99,5631112449.49423
8455-6101,75472315865.39088,2691512547550.8623,4090145323.770229,8599180204.639801,13114132950.581799,nan,nan,2771075008740.0234,2775584043620.893,2780098996366.8354,4115110000.0,1092974425.4611938,1e-99,5208084425.461194
8455-6102,110348535335.6054,184462302233.29614,11635824801.507658,31115552756.216316,51392779039.482544,nan,nan,306446662370.4092,325926390325.11786,346203616608.3841,7113460000.0,12686154610.823936,1e-99,19799614610.823936
8455-6103,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,91415700000.0,nan,nan,nan
8455-6104,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,57478000000.0,nan,nan,nan
8455-9101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4157490000.0,nan,nan,nan
8455-9102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3378210000.0,nan,nan,nan
8456-12701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2394090000.0,nan,nan,nan
8456-12702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1967900000.0,nan,nan,nan
8456-12703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,8995530000.0,nan,nan,nan
8456-12704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2720430000.0,nan,nan,nan
8456-12705,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4942690000.0,nan,nan,nan
8456-1901,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,10091600000.0,nan,nan,nan
8456-1902,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,13915000000.0,nan,nan,nan
8456-3701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,21347100000.0,nan,nan,nan
8456-3702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,44063900000.0,nan,nan,nan
8456-3703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1845190000.0,nan,nan,nan
8456-3704,19020.037298351126,3392298395.9297843,2679354469.150776,6234389724.295955,9830481401.067646,nan,nan,6071671885.117859,9626707140.263037,13222798817.034729,3317450000.0,0.0,1e-99,3317450000.0
8456-6101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,14479400000.0,nan,nan,nan
8456-6102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,46664300000.0,nan,nan,nan
8456-6103,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,125473000000.0,nan,nan,nan
8456-6104,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,120922000000.0,nan,nan,nan
8456-9101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,5589770000.0,nan,nan,nan
8456-9102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2337560000.0,nan,nan,nan
8458-12701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,8393990000.0,nan,nan,nan
8458-12702,139872080539.16794,3784008533.562539,2065903012.7328188,4616277955.874465,7182705047.905708,nan,nan,145721992085.4633,148272367028.60492,150838794120.63617,929439000.0,3187975682.573665,1e-99,4117414682.573665
8458-12703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,47673100000.0,nan,nan,nan
8458-12704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,929302000.0,nan,nan,nan
8458-12705,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,27666000000.0,nan,nan,nan
8458-1901,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1379360000.0,nan,nan,nan
8458-1902,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,7633060000.0,nan,nan,nan
8458-3701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1665240000.0,nan,nan,nan
8458-3702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3316370000.0,nan,nan,nan
8458-3703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4642990000.0,nan,nan,nan
8458-3704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3474660000.0,nan,nan,nan
8458-6101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6931590000.0,nan,nan,nan
8458-6102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2508480000.0,nan,nan,nan
8458-6103,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,128321000000.0,nan,nan,nan
8458-6104,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,8511410000.0,nan,nan,nan
8458-9101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,95646300000.0,nan,nan,nan
8458-9102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,546663000.0,nan,nan,nan
8459-12701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,49743700000.0,nan,nan,nan
8459-12702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,957353000.0,nan,nan,nan
8459-12703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3577990000.0,nan,nan,nan
8459-12704,31623689183.16846,1443474881242.8604,3744283196.7971606,8044906421.316671,12357032267.040638,nan,nan,1478842853622.826,1483143476847.3455,1487455602693.0693,641037000.0,1435869597.3902295,1e-99,2076906597.3902295
8459-12705,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1168600000.0,nan,nan,nan
8459-1901,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1551020000.0,nan,nan,nan
8459-1902,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,680038000.0,nan,nan,nan
8459-3701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,47089400000.0,nan,nan,nan
8459-3702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,60497400000.0,nan,nan,nan
8459-3703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,73877300000.0,nan,nan,nan
8459-3704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2195840000.0,nan,nan,nan
8459-6101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,10447900000.0,nan,nan,nan
8459-6102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,818390000.0,nan,nan,nan
8459-6103,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,101071000000.0,nan,nan,nan
8459-6104,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,54155600000.0,nan,nan,nan
8459-9101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,763441000.0,nan,nan,nan
8459-9102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,592761000.0,nan,nan,nan
8461-12701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,152077000000.0,nan,nan,nan
8461-12702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,631582000.0,nan,nan,nan
8461-12703,2612862964.095713,441429275245.20233,3658416541.379036,9296794340.712202,15093888603.916697,nan,nan,447700554750.67706,453338932550.01025,459136026813.2147,2195840000.0,1e-99,1e-99,2195840000.0
8461-12704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1140190000.0,nan,nan,nan
8461-12705,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2322770000.0,nan,nan,nan
8461-1901,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,605167000.0,nan,nan,nan
8461-1902,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3529360000.0,nan,nan,nan
8461-3701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,56853900000.0,nan,nan,nan
8461-3702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,120584000000.0,nan,nan,nan
8461-3703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,89897500000.0,nan,nan,nan
