galaxy_ID,smoothness
9183-3703,0.980128408
9183-3704,0.557433878
9183-6101,1.158805792
9183-6102,2.705961512
9183-6103,2.548024409
9183-6104,2.140112324
9183-9101,1.361061467
9183-9102,1.395777013
9184-12701,0.743486883
9184-12702,1.792005634
9184-12703,1.643438747
9184-12704,1.020988616
9184-12705,1.490597351
9184-1901,1.224989096
9184-1902,2.677620561
9184-3701,1.799104696
9184-3702,2.642999745
9184-3703,2.498851301
9184-3704,0.788869609
9184-6101,1.576796948
9184-6102,0.966388946
9184-6103,1.392577734
9184-6104,1.486923349
9184-9101,2.511342704
9184-9102,0.713210666
9185-12701,0.791421976
9185-12702,2.478357976
9185-12703,2.596788871
9185-12704,2.461989021
9185-12705,1.667961975
9185-1901,1.836724106
9185-1902,0.542653221
9185-3701,2.681026081
9185-3702,1.150203106
9185-3703,2.006873571
9185-3704,1.182044731
9185-6101,2.631962144
9185-6102,1.475248968
9185-6103,1.958122668
9185-6104,0.891319169
9185-9101,1.019338789
9185-9102,2.169434366
9186-12701,1.357295871
9186-12702,0.914754579
9186-12703,1.748936434
9186-12704,2.493947183
9186-12705,0.568989036
9186-1901,1.213998731
9186-1902,2.488676122
9186-3701,1.768101631
9186-3702,0.658500928
9186-3703,1.070356549
9186-3704,2.244722349
9186-6101,0.398719457
9186-6102,0.497696456
9186-6103,0.261138484
9186-6104,1.857782647
9186-9101,0.635381546
9186-9102,2.20854805
9187-12701,2.379129679
9187-12702,0.571947994
9187-12703,1.223872932
9187-12704,0.635831956
9187-12705,1.233786523
9187-1901,3.035742547
9187-1902,2.64296422
9187-3701,0.728595095
9187-3702,0.628130498
9187-3703,3.379447756
9187-3704,1.13450409
9187-6101,1.115034811
9187-6102,0.897056618
9187-6103,1.200492456
9187-6104,1.632353933
9187-9101,0.375900641
9187-9102,1.400814638
9188-12701,1.453794651
9188-12702,0.757284597
9188-12703,0.280713463
9188-12704,0.755724169
9188-12705,1.337725402
9188-1901,0.565947406
9188-1902,2.777489968
9188-3701,0.547880493
9188-3702,2.946748519
9188-3703,1.474114741
9188-3704,1.797022989
9188-6101,2.443733824
9188-6102,0.568504135
9188-6103,0.637599659
9188-6104,1.743123441
9188-9101,0.899342915
9188-9102,0.618075515
9189-12701,1.407398689
9189-12702,2.433410619
9189-12703,0.416557499
9189-12704,0.255241315
9189-12705,1.007125519
9189-1901,2.316918665
9189-1902,1.852267164
9189-3701,2.647262637
9189-3702,0.69152832
9189-3703,2.009814487
9189-3704,0.551519205
9189-6101,2.589132532
9189-6102,0.478610227
9189-6103,2.628396203
9189-6104,1.438418841
9189-9101,0.462265714
9189-9102,0.456394127
9190-12701,1.157384463
9190-12702,1.165978539
9190-12703,0.318304441
9190-12704,1.088927469
9190-12705,1.545572999
9190-1901,0.625642735
9190-1902,2.826888108
9190-3701,4.054393886
9190-3702,0.775519319
9190-3703,0.767197979
9190-3704,0.961448834
9190-6101,1.5495363
9190-6102,0.392187046
9190-6103,2.296434993
9190-6104,2.778210293
9190-9101,1.642170082
9190-9102,1.710854138
9191-12701,1.391711667
9191-12702,0.369385992
9191-12703,0.50281574
9191-12704,2.254599116
9191-12705,0.521193674
9191-1901,1.838086563
9191-1902,0.688069574
9191-3701,0.612606773
9191-3702,0.944898697
9191-3703,1.954382993
9191-3704,1.95417253
9191-6101,1.072807927
9191-6102,0.91631509
9191-6103,2.46175632
9191-6104,2.506939801
9191-9101,1.320113312
9191-9102,0.427815417
9192-12701,0.80352174
9192-12702,1.387596334
9192-12703,0.760448587
9192-12704,0.399504809
9192-12705,2.505620688
9192-1901,0.899041901
9192-1902,0.508940967
9192-3701,2.695109276
9192-3702,2.839618666
9192-3703,1.108618792
9192-3704,1.416588132
9192-6101,0.68179613
9192-6102,0.649572321
9192-6103,2.771034588
9192-6104,0.578725535
9192-9101,2.048318536
9192-9102,0.98406924
9193-12701,1.026716817
9193-12702,1.419240613
9193-12703,1.989088075
9193-12704,2.144688337
9193-12705,2.189812661
9193-1901,1.508210418
9193-1902,1.735493581
9193-3701,0.712788026
9193-3702,2.612033478
9193-3703,2.454404555
9193-3704,2.620028653
9193-6101,2.215817921
9193-6102,1.232607735
9193-6103,2.34184698
9193-6104,1.264724032
9193-9101,0.913814265
9193-9102,1.320639082
9194-12701,0.530861195
9194-12702,1.452272938
9194-12703,0.42649707
9194-12704,1.554025648
9194-12705,1.668117395
9194-1901,2.29638013
9194-1902,2.612956179
9194-3701,3.166166185
9194-3702,1.40038584
9194-3703,2.675858503
9194-3704,1.629317737
9194-6101,0.606663119
9194-6102,2.003283335
9194-6103,1.854461496
9194-6104,0.944756093
9194-9101,1.906758626
9194-9102,2.477651764
9195-12701,1.537033426
9195-12702,1.234011989
9195-12703,1.312575149
9195-12704,1.144567907
9195-12705,1.448083667
9195-1901,1.455736053
9195-1902,0.765587728
9195-3701,2.460096227
9195-3702,1.311274285
9195-3703,0.529665205
9195-3704,0.429708084
9195-6101,2.537203591
9195-6102,1.513074245
9195-6103,2.590745378
9195-6104,0.385605548
9195-9101,1.237041684
9195-9102,2.154258966
9196-12701,0.830102224
9196-12702,2.382247998
9196-12703,1.148304599
9196-12704,1.680988319
9196-12705,2.540448863
9196-1901,1.438205045
9196-1902,0.70494469
9196-3701,2.71591416
9196-3702,0.722890162
9196-3703,0.595806643
9196-3704,0.919534387
9196-6101,1.005127049
9196-6102,2.326597805
9196-6103,0.417623109
9196-6104,0.82967568
9196-9101,0.881251876
9196-9102,1.333499699
9484-12701,1.303080639
9484-12702,2.797311735
9484-12703,0.724754931
9484-12704,1.36562557
9484-12705,1.224017152
9484-1901,1.469118627
9484-1902,1.020053085
9484-3701,1.078539881
9484-3702,0.678409161
9484-3703,1.234835167
9484-3704,2.61535247
9484-6101,0.630539201
9484-6102,0.765614672
9484-6103,0.434606405
9484-6104,2.524538326
9484-9101,0.333880247
9484-9102,1.141280132
9485-12701,1.834292754
9485-12702,1.584281956
9485-12703,0.608769441
9485-12704,1.894380645
9485-12705,0.449040619
9485-1901,0.793154485
9485-1902,2.995896241
9485-3701,1.468742612
9485-3702,1.237309319
9485-3703,0.913710349
9485-3704,1.263810933
9485-6101,1.424890358
9485-6102,2.485592545
9485-6103,2.554237436
9485-6104,0.886717232
9485-9101,2.638810516
9485-9102,1.173308402
9486-12701,0.722989803
9486-12702,0.541801598
9486-12703,1.755821631
9486-12704,0.904821822
9486-12705,2.212515278
9486-1901,1.312834828
9486-1902,2.726362004
9486-3701,1.21535396
9486-3702,0.829616909
9486-3703,1.677653189
9486-3704,1.761472319
9486-6101,2.482499084
9486-6102,1.444946384
9486-6103,2.357924073
9486-6104,2.422462832
9486-9101,1.430507402
9486-9102,1.492795504
9487-12701,0.421298942
9487-12702,0.904303209
9487-12703,1.552558345
9487-12704,1.122045414
9487-12705,2.507943733
9487-1901,2.653389626
9487-1902,2.802868551
9487-3701,2.536364392
9487-3702,1.567289455
9487-3703,0.740580642
9487-3704,0.645044976
9487-6101,1.563260993
9487-6102,0.779973012
9487-6103,1.054448783
9487-6104,0.977143144
9487-9101,1.219430736
9487-9102,1.170308646
9488-12701,1.101367296
9488-12702,1.194085634
9488-12703,1.146090399
9488-12704,1.50225142
9488-12705,1.365316758
9488-1901,1.550966989
9488-1902,1.054800751
9488-3701,2.350096864
9488-3702,1.405050154
9488-3703,1.326689068
9488-3704,2.427082276
9488-6101,1.206263184
9488-6102,1.739224158
9488-6103,1.739058948
9488-6104,2.522478883
9488-9101,1.750731294
9488-9102,0.942014506
9489-12701,2.558599114
9489-12702,2.028711101
9489-12703,1.062791069
9489-12704,1.106197195
9489-12705,0.960666473
9489-1901,2.34112321
9489-1902,2.794277357
9489-3701,1.590736908
9489-3702,2.642600878
9489-3703,0.860306062
9489-3704,nan
9489-6101,2.25058873
9489-6102,1.447096638
9489-6103,2.354118534
9489-6104,0.55202933
9489-9101,0.936606221
9489-9102,2.04634503
9490-12701,1.771285285
9490-12702,1.427934285
9490-12703,1.690923701
9490-12704,1.367671828
9490-12705,2.003762149
9490-1901,1.88961051
9490-1902,2.540506837
9490-3701,1.627235166
9490-3702,1.100369217
9490-3703,2.640325627
9490-3704,1.516977266
9490-6101,0.37269355
9490-6102,0.704546806
9490-6103,2.13912013
9490-6104,1.228320548
9490-9101,2.668816349
9490-9102,2.388150955
9491-12701,1.5036675
9491-12702,1.892463837
9491-12703,1.767789022
9491-12704,1.433734185
9491-12705,2.55912935
9491-1901,2.767850597
9491-1902,0.590127289
9491-3701,0.902506799
9491-3702,1.032813133
9491-3703,1.490729035
9491-3704,1.611421598
9491-6101,0.451542289
9491-6102,2.018610152
9491-6103,1.068580235
9491-6104,2.531259789
9491-9101,1.612158969
9491-9102,0.922950013
9492-12701,0.629761484
9492-12702,1.997710049
9492-12703,1.263080669
9492-12704,0.522134029
9492-12705,0.737029809
9492-1901,2.60203941
9492-1902,2.692084009
9492-3701,2.422020913
9492-3702,1.934553492
9492-3703,1.642549369
9492-3704,2.71774668
9492-6101,0.812338693
9492-6102,0.633581722
9492-6103,1.171548437
9492-6104,2.323935341
9492-9101,2.813545911
9492-9102,1.441911255
9493-12701,0.974640624
9493-12702,1.654472499
9493-12703,2.520978709
9493-12704,1.236771975
9493-12705,1.719571403
9493-1901,2.671500924
9493-1902,0.730216961
9493-3701,1.920871166
9493-3702,0.80015199
9493-3703,2.788697563
9493-3704,0.589283926
9493-6101,0.713012008
9493-6102,1.132858288
9493-6103,0.781969113
9493-6104,1.362135718
9493-9101,1.806856513
9493-9102,1.351524385
9494-12701,1.626821151
9494-12702,1.389141501
9494-12703,1.44140648
9494-12704,0.997524785
9494-12705,1.586775763
9494-1901,1.346158675
9494-1902,2.021297484
9494-3701,1.143896245
9494-3702,2.913117351
9494-3703,3.21865215
9494-3704,1.132184497
9494-6101,2.602216879
9494-6102,1.938590982
9494-6103,2.099221336
9494-6104,0.368852287
9494-9101,2.639886991
9494-9102,0.386412087
9495-12701,1.272748656
9495-12702,1.466996222
9495-12703,1.357136175
9495-12704,1.542356195
9495-12705,1.531260251
9495-1901,1.868897776
9495-1902,1.096484189
9495-3701,1.704967033
9495-3702,0.776379127
9495-3703,1.348003742
9495-3704,1.737724609
9495-6101,1.916125838
9495-6102,0.585146781
9495-6103,1.14443439
9495-6104,2.492742953
9495-9101,8.388267742
9495-9102,1.289510442
9496-12701,1.031065182
9496-12702,1.958163701
9496-12703,1.749819604
9496-12704,0.79071416
9496-12705,1.771376384
9496-1901,0.740493271
9496-1902,2.138976228
9496-3701,0.781869388
9496-3702,1.448372867
9496-3703,1.737050417
9496-3704,2.243408699
9496-6101,0.730142254
9496-6102,0.978314512
9496-6103,1.349716958
9496-6104,0.823488105
9496-9101,0.826581627
9496-9102,1.035387871
9497-12701,1.848520938
9497-12702,1.829950414
9497-12703,0.733946568
9497-12704,1.831334915
9497-12705,1.314712092
9497-1901,0.778495151
9497-1902,2.836695154
9497-3701,0.896555871
9497-3702,1.409676377
9497-3703,0.632084503
9497-3704,2.336738586
9497-6101,2.661373536
9497-6102,2.576009247
9497-6103,2.302381814
9497-6104,2.103307249
9497-9101,1.580635689
9497-9102,1.842465766
9498-12701,0.589818602
9498-12702,1.447491771
9498-12703,1.927666016
9498-12704,0.902341345
9498-12705,1.193921879
9498-1901,3.178400938
9498-1902,0.592911489
9498-3701,1.574466797
9498-3702,1.508484214
9498-3703,0.928952322
9498-3704,2.474895456
9498-6101,1.619302662
9498-6102,1.723240619
9498-6103,0.761646488
9498-6104,2.214134167
9498-9101,2.439168222
9498-9102,2.170082603
9499-12701,1.016010699
9499-12702,1.514321768
9499-12703,0.500725574
9499-12704,1.005236349
9499-12705,1.191191163
9499-1901,1.143764544
9499-1902,0.522021053
9499-3701,1.577986109
9499-3702,3.015066209
9499-3703,1.487189102
9499-3704,2.238872708
9499-6101,0.963445975
9499-6102,0.397190485
9499-6103,1.596974888
9499-6104,0.744367307
9499-9101,1.09221279
9499-9102,nan
9500-12701,0.920604738
9500-12702,0.728260094
9500-12703,1.66525222
9500-12704,0.90789158
9500-12705,2.549084413
9500-1901,0.824697495
9500-1902,2.702158585
9500-3701,2.078489564
9500-3702,1.331458267
9500-3703,1.828110597
9500-3704,1.864712597
9500-6101,1.683788782
9500-6102,2.388600915
9500-6103,0.829222478
9500-6104,1.109787458
9500-9101,1.316322285
9500-9102,1.403945255
9501-12701,1.267008254
9501-12702,2.697609926
9501-12703,2.444433594
9501-12704,0.780434103
9501-12705,1.189467497
9501-1901,1.360029571
9501-1902,1.710754077
9501-3701,2.523659795
9501-3702,2.821803764
9501-3703,1.079846728
9501-3704,1.905544002
9501-6101,1.134159044
9501-6102,1.191362393
9501-6103,1.37320389
9501-6104,2.429058317
9501-9101,1.753869538
9501-9102,0.54983437
9502-12701,2.505831887
9502-12702,1.56455357
9502-12703,0.904140894
9502-12704,1.509260132
9502-12705,1.295251002
9502-1901,1.233804402
9502-1902,2.335338941
9502-3701,1.49936683
9502-3702,2.726259309
9502-3703,1.762547314
9502-3704,1.799540739
9502-6101,1.503849192
9502-6102,1.438052395
9502-6103,1.236339966
9502-6104,2.797960141
9502-9101,2.528735652
9502-9102,0.654471764
9503-12701,0.589564927
9503-12702,1.530104605
9503-12703,1.106399298
9503-12704,1.243433261
9503-12705,1.14041446
9503-1901,0.585385006
9503-1902,1.640323405
9503-3701,0.436199372
9503-3702,1.635491943
9503-3703,2.461866663
9503-3704,0.706428375
9503-6101,2.606562184
9503-6102,0.609502957
9503-6103,1.89280102
9503-6104,1.320170942
9503-9101,1.950520181
9503-9102,0.970996851
9504-12701,1.140837901
9504-12702,0.88966541
9504-12703,0.75111347
9504-12704,0.919733008
9504-12705,1.353699662
9504-1901,0.704462556
9504-1902,0.439042531
9504-3701,1.693066974
9504-3702,0.474071924
9504-3703,0.560777079
9504-3704,0.814179243
9504-6101,2.404799129
9504-6102,1.152349001
9504-6103,0.445054429
9504-6104,1.567997922
9504-9101,1.796303664
9504-9102,1.519328183
9505-12701,1.212595133
9505-12702,1.951840839
9505-12703,1.898224036
9505-12704,0.846516249
9505-12705,1.098904022
9505-1901,2.152760439
9505-1902,2.496944767
9505-3701,2.415388184
9505-3702,0.629775848
9505-3703,1.775633773
9505-3704,3.036640284
9505-6101,2.047057675
9505-6102,1.461282785
9505-6103,1.782636337
9505-6104,1.135612748
9505-9101,2.396358618
9505-9102,1.446851053
9506-12701,0.864811686
9506-12702,1.774444167
9506-12703,1.511245879
9506-12704,0.79847517
9506-12705,2.210481403
9506-1901,0.624531625
9506-1902,1.371696587
9506-3701,0.509905468
9506-3702,0.595056987
9506-3703,1.011741618
9506-3704,2.58578194
9506-6101,1.369955728
9506-6102,0.473361112
9506-6103,2.5390894
9506-6104,2.226155853
9506-9101,0.524467954
9506-9102,0.911526509
9507-12701,1.021512863
9507-12702,0.906097271
9507-12703,2.01733848
9507-12704,1.116143332
9507-12705,1.44261116
9507-1901,3.031724273
9507-1902,2.637330102
9507-3701,1.813367437
9507-3702,2.433147271
9507-3703,1.094682926
9507-3704,1.200612079
9507-6101,2.292558088
9507-6102,1.136510546
9507-6103,2.27302452
9507-6104,nan
9507-9101,2.649957117
9507-9102,1.755288552
9508-12701,0.852845763
9508-12702,1.250110837
9508-12703,2.370971131
9508-12704,0.958942341
9508-12705,1.241534343
9508-1901,0.761483626
9508-1902,1.029879808
9508-3701,0.882004514
9508-3702,1.877971374
9508-3703,0.549534763
9508-3704,0.426738227
9508-6101,0.805777539
9508-6102,2.699277633
9508-6103,1.301705791
9508-6104,1.279270807
9508-9101,1.366791143
9508-9102,1.407872103
9509-12701,1.501284649
9509-12702,1.234143781
9509-12703,0.96221101
9509-12704,1.373992183
9509-12705,2.455065991
9509-1901,0.565510774
9509-1902,1.823787414
9509-3701,2.69691368
9509-3702,0.729642762
9509-3703,2.37335798
9509-3704,1.778265685
9509-6101,1.309439087
9509-6102,2.754639263
9509-6103,0.571568006
9509-6104,0.435299994
9509-9101,1.616244314
9509-9102,1.067361979
9510-12701,0.688227654
9510-12702,1.629916937
9510-12703,1.156445702
9510-12704,2.575873157
9510-12705,2.313800538
9510-1901,1.705049552
9510-1902,2.41880422
9510-3701,2.117055188
9510-3702,0.632571229
9510-3703,2.579946834
9510-3704,1.594344386
9510-6101,0.922631014
9510-6102,1.734050281
9510-6103,0.960536493
9510-6104,2.192009914
9510-9101,1.482982219
9510-9102,0.727111117
9511-12701,1.313408392
9511-12702,1.343218687
9511-12703,1.045702924
9511-12704,0.725666366
9511-12705,2.710078591
9511-1901,0.682559725
9511-1902,2.789322485
9511-3701,0.775450682
9511-3702,2.405954778
9511-3703,2.255319455
9511-3704,1.08031079
9511-6101,2.22432621
9511-6102,1.764719999
9511-6103,0.756362707
9511-6104,2.065596596
9511-9101,1.345548077
9511-9102,3.54365311
9512-12701,1.467590884
9512-12702,2.560646485
9512-12703,2.493977739
9512-12704,1.024663546
9512-12705,1.143813061
9512-1901,2.72641923
9512-1902,0.587086942
9512-3701,2.11274936
9512-3702,1.592464457
9512-3703,1.325490556
9512-3704,0.617582402
9512-6101,2.323874034
9512-6102,1.86560819
9512-6103,1.627125107
9512-6104,2.800879889
9512-9101,1.070660655
9512-9102,1.811619598
9513-12701,1.02726759
9513-12702,0.553595425
9513-12703,2.561354102
9513-12704,1.234650087
9513-12705,1.458799126
9513-1901,1.128729747
9513-1902,0.662172437
9513-3701,2.022882898
9513-3702,1.290390856
9513-3703,0.507986531
9513-3704,2.571570886
9513-6101,0.840134074
9513-6102,1.322385379
9513-6103,1.815659109
9513-6104,1.478095204
9513-9101,1.220059493
9513-9102,1.847677212
9514-12701,1.087380802
9514-12702,1.801253291
9514-12703,1.347484896
9514-12704,1.074706493
9514-12705,1.095443622
9514-1901,0.990632856
9514-1902,0.767842997
9514-3701,2.157954964
9514-3702,0.41984373
9514-3703,1.896144902
9514-3704,0.792859094
9514-6101,1.906652148
9514-6102,2.501074423
9514-6103,2.331983059
9514-6104,2.3822047
9514-9101,1.131144505
9514-9102,2.319598838
9673-12701,nan
9673-12702,nan
9673-12703,nan
9673-12704,nan
9673-12705,nan
9673-1901,nan
9673-1902,nan
9673-3701,nan
9673-3702,nan
9673-3703,nan
9673-3704,nan
9673-6101,nan
9673-6102,nan
9673-6103,nan
9673-6104,nan
9673-9101,nan
9673-9102,nan
9674-12701,nan
9674-12702,nan
9674-12703,nan
9674-12704,nan
9674-12705,nan
9674-1901,nan
9674-1902,nan
9674-3701,nan
9674-3702,nan
9674-3703,nan
9674-3704,nan
9674-6101,nan
9674-6102,nan
9674-6104,nan
9674-9101,nan
9674-9102,nan
9675-12701,nan
9675-12702,nan
9675-12703,nan
9675-12704,nan
9675-12705,nan
