# %ECSV 0.9
# ---
# datatype:
# - {name: MaNGA_plate, datatype: int64}
# - {name: MaNGA_IFU, datatype: int64}
# - {name: NSAID, datatype: int64}
# - {name: ra, unit: deg, datatype: float64}
# - {name: dec, unit: deg, datatype: float64}
# - {name: redshift, datatype: float64}
# - {name: ba, datatype: float64}
# - {name: phi, unit: deg, datatype: float64}
# - {name: Mstar, unit: solMass, datatype: float64}
# - {name: rabsmag, datatype: float64}
# - {name: plate, datatype: int64}
# - {name: MJD, datatype: int64}
# - {name: fiberID, datatype: int64}
# - {name: index, datatype: int64}
# - {name: imc, datatype: float64}
# - {name: aimc, datatype: float64}
# - {name: smoothness_score, datatype: float64}
# - {name: logHI, unit: dex(solMass), datatype: float64}
# - {name: WF50, unit: km / s, datatype: float64}
# - {name: WP20, unit: km / s, datatype: float64}
# meta: !!omap
# - __serialized_columns__:
#     Mstar:
#       __class__: astropy.units.quantity.Quantity
#       unit: !astropy.units.Unit {unit: solMass}
#       value: !astropy.table.SerializedColumn {name: Mstar}
#     WF50:
#       __class__: astropy.units.quantity.Quantity
#       unit: !astropy.units.Unit {unit: km / s}
#       value: !astropy.table.SerializedColumn {name: WF50}
#     WP20:
#       __class__: astropy.units.quantity.Quantity
#       unit: !astropy.units.Unit {unit: km / s}
#       value: !astropy.table.SerializedColumn {name: WP20}
#     dec:
#       __class__: astropy.units.quantity.Quantity
#       unit: &id001 !astropy.units.Unit {unit: deg}
#       value: !astropy.table.SerializedColumn {name: dec}
#     logHI:
#       __class__: astropy.units.function.logarithmic.Dex
#       unit: !astropy.units.Unit {unit: dex(solMass)}
#       value: !astropy.table.SerializedColumn {name: logHI}
#     phi:
#       __class__: astropy.units.quantity.Quantity
#       unit: *id001
#       value: !astropy.table.SerializedColumn {name: phi}
#     ra:
#       __class__: astropy.units.quantity.Quantity
#       unit: *id001
#       value: !astropy.table.SerializedColumn {name: ra}
# schema: astropy-2.0
MaNGA_plate MaNGA_IFU NSAID ra dec redshift ba phi Mstar rabsmag plate MJD fiberID index imc aimc smoothness_score logHI WF50 WP20
10001 12702 51261 133.685669869 57.4802503218 0.0408108 0.598115 12.5169 4642460000.0 -19.0722 448 51900 524 1093626 2.0 23.79 0.9682128749448057 nan nan nan
10001 6101 59114 137.041133755 57.4236117812 0.119001 0.835313 159.86 96716800000.0 -22.0568 483 51924 615 -1 -1.0 -1.0 2.1289674270984738 nan nan nan
10001 9101 51262 133.87809679 57.5645448676 0.0400858 0.746946 70.897 3791750000.0 -19.503 448 51900 525 1093625 2.0 48.93 0.8379618911931235 nan nan nan
8983 6101 484141 203.841741304 25.44913917 0.0403962 0.800312 22.6199 2253650000.0 -18.9918 2245 54208 56 2223188 2.0 81.91 0.5455440276949276 -999.0 -1666.155827542101 -1666.155827542101
8983 9101 604157 205.129395034 26.3073566696 0.0625643 0.709587 169.435 31249600000.0 -21.0443 6002 56104 652 -1 -1.0 -1.0 0.6377748701307508 nan nan nan
8983 3701 676522 204.635804181 26.1347285111 0.0639157 0.876463 128.673 38617200000.0 -21.1466 2245 54208 639 2226421 1.0 1.0 2.0515406290690104 nan nan nan
8983 12701 676280 203.830208122 26.424780837 0.0253738 0.747687 77.0402 11534300000.0 -20.1944 2245 54208 508 2226394 2.0 23.54 0.6451258738806229 10.149999618530273 536.1031467348965 135.5316943992716
8983 1902 676952 205.606712995 26.2124287286 0.0657623 0.817903 166.939 64500500000.0 -21.6823 2246 53767 512 1993389 1.0 1.0 2.330016130171482 nan nan nan
8983 1901 484175 203.7958273 25.94697011 0.0259359 0.971034 76.3713 1286040000.0 -17.5931 2245 54208 120 2224763 1.0 2.0 2.061153980011636 -999.0 -4180.9422336936905 -4180.9422336936905
8983 3704 447308 206.007949798 25.9411986626 0.0620879 0.820395 97.95 33068000000.0 -21.1229 2115 53535 350 2006631 2.0 25.34 0.5887977013221154 nan nan nan
8983 6103 484135 204.62363137 26.0775874748 0.0293705 0.418651 153.515 3226590000.0 -18.4623 2245 54208 38 1991030 2.0 31.01 0.7046148384253553 -999.0 -1100.0419293066996 -1100.0419293066996
8983 12702 484137 203.809658755 25.5823074729 0.0352982 0.87525 24.5676 1485110000.0 -18.4662 2245 54208 44 2223186 2.0 48.94 0.9074185515103275 9.640000343322754 328.73599520960266 90.97096722781457
8983 3702 484430 204.544421018 26.7432020489 0.0279129 0.85262 140.775 1968050000.0 -17.9268 2245 54208 584 2228126 1.0 2.0 2.3914659052309784 -999.0 -1911.84657800218 -1911.84657800218
8983 3703 484708 205.438406961 27.0047377781 0.0289385 0.660855 167.057 21199600000.0 -20.7961 2246 53767 415 2229753 2.0 25.56 0.2400646083402318 9.579999923706055 385.069635871436 524.9738288351065
8983 6104 447334 206.838330135 25.8419183794 0.0508315 0.803068 123.16 15670400000.0 -20.3001 2115 53535 387 2006657 1.0 1.0 1.0979054348527892 -999.0 -1676.4912441257582 -1676.4912441257582
8983 12705 676316 203.910044306 25.8752373782 0.0256173 0.536597 65.2185 12305900000.0 -20.1124 2245 54208 114 2224767 2.0 30.21 0.4887452556228483 9.789999961853027 412.4011170472003 457.43342293166467
8983 12703 676988 205.674942832 26.2397783769 0.065362 0.638527 168.015 108843000000.0 -22.1595 0 0 0 -1 -1.0 -1.0 1.587976688961331 nan nan nan
8983 6102 484567 205.182894265 25.9083558727 0.0312555 0.92045 52.7874 10571400000.0 -19.7696 2246 53767 171 1991046 2.0 0.0 0.6472110733982324 9.100000381469727 138.15676820404485 253.28740837408222
8983 9102 484831 205.871373437 26.4935700094 0.076422 0.733486 107.129 49529500000.0 -21.3771 2246 53767 584 2008478 1.0 1.0 2.128814402300186 nan nan nan
8977 12701 75562 116.331122122 33.9423381978 0.0645606 0.224757 12.4606 31027000000.0 -21.0525 542 51993 83 435619 2.0 27.46 0.7012220070067909 nan nan nan
8977 1902 128493 118.813053873 33.6421529369 0.0417555 0.625976 132.597 7520500000.0 -19.2803 756 52577 69 826774 1.0 1.0 2.257610051081731 nan nan nan
8977 3701 128537 117.924465862 33.7528784353 0.0828189 0.952807 157.369 60398600000.0 -21.5273 756 52577 158 470169 1.0 1.0 2.06345430043693 nan nan nan
8977 9101 161838 118.31988726 32.5437329364 0.0279532 0.453642 8.26939 29727600000.0 -20.8395 890 52583 434 833121 1.0 1.0 1.1959771442578804 nan nan nan
8977 6101 128432 116.940641539 32.4322540414 0.0541615 0.654242 87.4059 19532300000.0 -20.3028 755 52235 569 466315 1.0 1.0 1.5949637237685679 nan nan nan
8977 9102 161895 119.200248334 33.2544789221 0.0675553 0.82003 10.1514 19838300000.0 -21.2596 890 52583 570 825947 2.0 85.89 0.8037803089610501 nan nan nan
8977 12703 128692 118.082983546 34.5749683068 0.0752425 0.615762 6.31485 47064700000.0 -21.3795 756 52577 462 471808 2.0 18.2 0.7965059808310119 nan nan nan
8977 12705 162066 119.044357491 33.2450541018 0.0173038 0.711965 154.57 471522000.0 -17.65 891 52584 287 825949 2.0 51.1 1.4087045641447369 nan nan nan
8977 6102 622179 117.974205077 32.6587597763 0.0282062 0.80146 173.746 4272200000.0 -19.7098 0 0 0 -1 -1.0 -1.0 0.26267879784352494 nan nan nan
8977 3703 162074 119.023049929 33.7445400973 0.0742991 0.985161 62.0717 106842000000.0 -22.145 891 52584 301 826780 1.0 1.0 2.2610860971304088 nan nan nan
8977 6104 161845 118.809562726 33.3532344702 0.0822961 0.937867 79.4188 52062400000.0 -21.7524 890 52583 449 826763 1.0 2.0 1.197053159516433 nan nan nan
8977 12704 128577 116.980811711 34.0367066983 0.0158709 0.32175 142.768 673322000.0 -18.1716 756 52577 239 473284 2.0 115.01 0.9690442292586617 nan nan nan
8977 12702 128489 118.134870244 33.4816521327 0.0174976 0.79528 72.1 1845790000.0 -18.9984 756 52577 59 827640 2.0 43.72 0.6070474226548321 nan nan nan
8977 3702 75549 116.428555378 34.0077392619 0.064709 0.538662 136.682 37113700000.0 -21.0291 542 51993 55 435626 1.0 1.0 2.11265087890625 nan nan nan
8977 3704 161848 118.774403646 32.7286684209 0.0178433 0.846696 112.588 1247170000.0 -18.456 890 52583 457 825930 2.0 182.35 1.003537454240309 nan nan nan
8977 6103 646834 116.753948833 34.3002847317 0.0615687 0.873532 35.9566 47184200000.0 -21.8171 542 51993 67 468124 2.0 29.34 0.039218708984833914 nan nan nan
8977 1901 128550 117.362640441 33.8354345075 0.0281629 0.664864 163.425 4561440000.0 -18.9046 756 52577 183 471767 1.0 1.0 1.8607408355812296 nan nan nan
8948 12705 183746 166.014205374 49.8216247532 0.0238145 0.920114 102.425 18620200000.0 -20.7805 964 52646 403 -1 -1.0 -1.0 0.4515415577406294 nan nan nan
8948 12703 157499 166.075042353 50.0341044982 0.0239641 0.930071 143.302 4140600000.0 -19.6681 877 52353 89 869189 2.0 69.94 0.7580001545390321 nan nan nan
8948 1901 625819 165.739131407 50.6702353345 0.0223822 0.834979 20.3011 9244740000.0 -19.6432 0 0 0 -1 -1.0 -1.0 0.6940821169652316 nan nan nan
8948 3702 157233 164.889012935 49.9854637595 0.0233101 0.923553 3.28918 12442900000.0 -19.913 876 52669 39 843101 1.0 1.0 0.9243013349153486 nan nan nan
8948 6103 157600 165.198265499 49.9018766228 0.0258115 0.783273 107.973 4439990000.0 -18.7896 877 52353 244 869153 1.0 2.0 1.1553936798044926 nan nan nan
8948 3704 157541 166.408563733 50.3504230793 0.0693912 0.692484 137.825 41412900000.0 -21.1986 877 52353 153 843149 1.0 0.0 1.707172485524222 nan nan nan
8948 12702 157606 164.971102678 50.0152009606 0.0257135 0.901443 45.2537 29556100000.0 -20.8941 877 52353 257 843102 2.0 15.67 1.143144329227466 nan nan nan
8948 12704 183838 167.306019605 49.5194324004 0.0724271 0.73713 134.699 34978800000.0 -21.3864 964 52646 563 958688 2.0 35.76 0.8653725690382688 nan nan nan
8948 9102 183780 166.157979231 49.6757871692 0.114195 0.887755 143.705 97462100000.0 -22.0834 964 52646 450 903679 1.0 1.0 2.3886496039963423 nan nan nan
8948 6102 183773 166.487323179 49.7510070779 0.046335 0.853349 175.645 11525700000.0 -19.7725 964 52646 441 903686 1.0 1.0 2.446288371535967 nan nan nan
8948 6104 157931 168.300903481 50.2645926072 0.115761 0.823709 119.26 157026000000.0 -22.6776 878 52353 242 869232 1.0 1.0 2.506961484795997 nan nan nan
8948 3703 157721 165.833294654 50.7553074437 0.0208999 0.37532 12.6425 1080430000.0 -17.4407 877 52353 495 871209 1.0 2.0 1.0142779181985293 nan nan nan
8948 9101 157562 165.776989011 50.3411804043 0.0214642 0.803755 111.0 1702300000.0 -18.9829 877 52353 183 870310 2.0 57.89 1.309205551029298 nan nan nan
8948 12701 157708 165.40834058 50.8322152847 0.0219341 0.411493 102.957 5356870000.0 -19.5721 877 52353 475 871194 2.0 54.01 0.5013598190706741 nan nan nan
8948 6101 157938 167.98139033 50.0838502624 0.0234202 0.767922 159.437 4649810000.0 -19.0585 878 52353 252 840572 2.0 27.89 0.8182169287628035 nan nan nan
8948 3701 657468 166.248455461 50.3821335596 0.0218119 0.556797 15.5372 1103260000.0 -17.9283 877 52353 149 870322 2.0 69.71 0.6127641007706925 nan nan nan
8948 1902 183779 166.311935076 49.6589085644 0.116572 0.965509 141.431 95028900000.0 -22.0455 964 52646 449 903684 1.0 1.0 2.2291394497485872 nan nan nan
8984 6102 484082 201.900563003 27.1380130247 0.143482 0.865859 19.7472 178199000000.0 -22.7523 2244 53795 587 2243782 1.0 1.0 2.281463955965909 nan nan nan
8984 3703 418695 203.087229868 29.0762260349 0.044027 0.825139 17.8211 40410300000.0 -21.2108 1978 53473 470 1973110 1.0 1.0 2.121934600689444 -999.0 -1768.361441572655 -1768.361441572655
8984 6104 484419 204.150721623 27.2421751645 0.0357742 0.936086 112.306 48624500000.0 -21.2962 2245 54208 563 2229730 1.0 1.0 2.359365113313533 -999.0 -2839.913856857831 -2839.913856857831
8984 9102 676293 203.850240471 27.9118899255 0.0268301 0.514209 154.504 12111800000.0 -19.9742 1978 53473 60 1977914 1.0 2.0 0.19222358895950958 9.630000114440918 424.408174048154 299.6508261823505
8984 1901 418503 203.240459396 27.7178342077 0.0290799 0.730434 41.762 12213100000.0 -19.8072 1978 53473 82 1967708 1.0 1.0 2.1912648961163947 -999.0 -1462.7005046810996 -1462.7005046810996
8984 12701 418602 201.733433101 28.5609112714 0.0235308 0.93869 132.446 1296540000.0 -18.4357 1978 53473 280 1979897 2.0 70.65 1.1744024734329146 9.380000114440918 292.95541547312905 461.18723822007445
8984 3702 418576 202.046007623 28.6555565883 0.0367586 0.746142 8.22159 2601580000.0 -18.3515 1978 53473 227 1979905 1.0 2.0 2.156263496717598 9.640000343322754 331.9380721312412 150.19822268381955
8984 3704 484406 203.550636109 27.0031738715 0.0355294 0.484329 175.377 15797800000.0 -20.1857 2245 54208 532 2243808 1.0 1.0 0.3461124098841624 10.0600004196167 493.7786480879893 251.4613485633279
8984 6103 418559 202.48076901 28.5195551457 0.044136 0.776095 153.903 5063260000.0 -19.3958 1978 53473 199 1979909 2.0 46.93 0.06390198372505806 -999.0 -1584.1653011208205 -1584.1653011208205
8984 3701 418550 203.082019385 28.3172193597 0.0250267 0.833796 157.761 6212160000.0 -19.1359 1978 53473 170 1968995 1.0 1.0 2.3166868190683285 -999.0 -1809.5443924497054 -1809.5443924497054
8984 12702 484403 203.595697436 27.4613412409 0.0391295 0.869619 176.851 1382630000.0 -18.9594 2245 54208 523 2244838 2.0 77.11 0.7129031984087227 9.75 344.32234790343455 301.78841080948087
8984 12704 418487 203.937687741 27.8676047844 0.0270222 0.6226 77.978 9205610000.0 -19.6323 1978 53473 55 1977918 2.0 26.54 1.350168972595265 -999.0 -1276.6116533188742 -1276.6116533188742
8984 1902 484328 202.695087623 27.0924665615 0.068391 0.944472 65.7443 44792400000.0 -21.2468 2245 54208 369 2243798 1.0 1.0 1.6324082372194513 nan nan nan
8984 6101 484307 202.322083229 26.7884519482 0.0241651 0.295437 155.329 2357380000.0 -18.3294 2245 54208 332 1993273 2.0 39.58 0.11638657998718671 -999.0 -1045.6766814848781 -1045.6766814848781
8984 12705 484418 204.353484976 27.4192185178 0.0365577 0.783275 35.0577 61737800000.0 -21.7818 2245 54208 561 2244856 2.0 20.55 0.34473052695340384 10.199999809265137 648.2482898729935 326.5369797623267
8984 12703 676325 203.93243 27.40942 0.0289429 0.94945 26.6556 6684460000.0 -19.731 2245 54208 566 2244846 2.0 38.01 1.0966193589736342 9.5600004196167 159.27711254659886 1293.3301538783828
8984 9101 418581 201.971931237 28.5081687796 0.0369943 0.834876 30.6265 67253100000.0 -21.6448 1978 53473 240 1979900 1.0 1.0 2.451872311618988 -999.0 -1814.918083442603 -1814.918083442603
8341 3701 274167 190.448421792 44.9146305925 0.0499416 0.959411 163.561 20841000000.0 -20.4021 1372 53062 588 1246916 1.0 1.0 2.267410792661517 nan nan nan
8341 1902 273962 190.279789022 44.6698894423 0.0404746 0.876241 93.3459 3541110000.0 -19.2952 1372 53062 80 1244744 2.0 57.38 0.6304221997420754 nan nan nan
8341 9101 274138 189.705788835 44.9585256539 0.0512136 0.786341 4.90508 13649300000.0 -20.6226 1372 53062 507 1246906 2.0 45.05 0.8084779463987299 nan nan nan
8341 6101 273959 190.394645188 44.4913906069 0.0316072 0.579324 39.5318 27780800000.0 -20.7444 1372 53062 74 1244748 2.0 15.23 0.9777900046966642 nan nan nan
8341 12701 298863 189.032061007 46.6432899922 0.0242146 0.300174 156.302 2888150000.0 -18.7818 1453 53084 16 1173896 2.0 45.78 0.5158285861545139 nan nan nan
8341 9102 274337 191.012464449 45.1292659168 0.0244724 0.561655 18.3587 3918800000.0 -18.9891 1373 53063 349 1234492 2.0 38.51 0.6088867580514529 nan nan nan
8341 12702 612069 189.397995312 44.801017021 0.0601828 0.889124 11.181 105034000000.0 -22.2474 6617 56365 544 -1 -1.0 -1.0 1.656958648210115 nan nan nan
8341 12704 668920 189.213252539 45.6511702678 0.030345 0.868243 82.3795 21266900000.0 -20.8307 1372 53062 412 1236961 2.0 57.58 0.631707935273668 nan nan nan
8341 6104 299533 190.598878077 46.3043007095 0.031364 0.760917 104.831 14743500000.0 -20.1171 1455 53089 203 1173350 1.0 1.0 2.1154296875 nan nan nan
8341 6102 274156 190.35276054 45.0456823961 0.0246979 0.493934 95.2027 5388450000.0 -19.2138 1372 53062 560 1246915 2.0 43.73 0.5766094435639304 nan nan nan
8341 12705 612222 191.493278418 45.1990128526 0.025129 0.559065 119.937 2152420000.0 -19.674 6635 56370 228 -1 -1.0 -1.0 0.713535877998135 nan nan nan
8341 1901 274179 190.582431495 45.4378646384 0.0468046 0.961994 170.669 15274400000.0 -20.2017 1372 53062 616 1249128 1.0 1.0 1.7224857435313934 nan nan nan
8341 12703 299525 190.581426554 47.2199878632 0.0387963 0.751573 148.194 2184370000.0 -18.5934 1455 53089 191 1204547 2.0 80.81 0.8691476775644169 nan nan nan
8341 6103 298876 189.807837762 47.0043531641 0.0395203 0.595671 143.16 3330170000.0 -18.7631 1453 53084 39 1169856 2.0 40.77 0.9390979061759479 nan nan nan
8341 3704 274342 191.034146056 44.8918867776 0.0240353 0.585455 69.3139 20547300000.0 -20.3918 1373 53063 358 1246927 1.0 1.0 2.2116593304802388 nan nan nan
8341 3702 274146 189.958285005 45.9335624945 0.024225 0.42258 164.781 3752960000.0 -18.7668 1372 53062 531 1251289 2.0 38.68 0.5307181660254398 nan nan nan
8725 6103 77419 125.736170047 45.4859393776 0.0469224 0.724766 113.983 57685900000.0 -21.5565 548 51986 446 438787 1.0 1.0 2.3308335160992035 nan nan nan
8725 3704 77420 125.724140887 45.7187719073 0.0501992 0.755791 6.23082 15602300000.0 -20.1062 548 51986 447 438792 1.0 1.0 1.8131653716598732 nan nan nan
8725 3702 48479 124.944012294 46.1209357406 0.0543406 0.713027 160.767 70117400000.0 -21.6837 441 51868 76 206511 1.0 1.0 2.331356611788908 nan nan nan
8725 1901 77433 126.143771046 45.4798234048 0.0538674 0.826603 160.207 24868500000.0 -20.6796 548 51986 470 372322 2.0 18.82 0.8114905553637636 nan nan nan
8725 9102 610651 127.178093813 45.7425550277 0.049053 0.695485 82.8424 12788700000.0 -20.1793 6393 56341 997 -1 -1.0 -1.0 0.8949195136078637 nan nan nan
8725 6104 77585 127.528168009 45.3517505123 0.148244 0.884785 177.958 155179000000.0 -22.8758 549 51981 243 434991 1.0 1.0 2.2509662200272227 nan nan nan
8725 3703 77398 125.820959584 45.8968648879 0.0537268 0.723915 31.3421 18677500000.0 -20.6975 548 51986 388 373085 2.0 35.26 0.501027936079005 nan nan nan
8725 6102 77390 125.459039868 45.5196357165 0.0541687 0.92299 140.853 15386500000.0 -20.619 548 51986 361 438783 2.0 51.78 0.9609295532888789 nan nan nan
8725 12701 77394 125.402303304 45.5854761711 0.051378 0.555572 46.4072 19926300000.0 -20.4896 548 51986 377 373073 2.0 23.07 0.746116782134434 nan nan nan
8725 9101 -9999 126.82506016 46.0326127 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 0 0 0 -1 -1.0 -1.0 0.9214885090105831 nan nan nan
8725 12704 48750 126.371085873 47.133569098 0.129045 0.66042 124.794 585946000000.0 -24.0348 441 51868 579 191507 1.0 1.0 2.3512547878740944 nan nan nan
8725 12702 77391 125.428111675 45.5532538955 0.0477041 0.438367 164.449 11412800000.0 -19.7488 548 51986 364 373063 1.0 0.0 1.0098542131696429 nan nan nan
8725 6101 77310 127.256488342 45.0167725695 0.127041 0.766239 169.25 103786000000.0 -22.1526 548 51986 121 436062 1.0 1.0 1.9522661592517494 nan nan nan
8725 1902 77294 127.489366951 44.9401584256 0.0426329 0.858939 64.3165 32619200000.0 -21.074 548 51986 86 434686 1.0 0.0 1.6413111487100291 nan nan nan
8725 12703 77648 127.648155746 47.0944347616 0.0452572 0.8293 135.796 13035600000.0 -19.9756 549 51981 437 438849 1.0 1.0 2.1693180294433154 nan nan nan
8725 12705 77295 127.580820546 45.0758652965 0.0970376 0.55109 73.8776 69006200000.0 -21.833 548 51986 91 436076 2.0 33.5 0.4333484167340158 nan nan nan
8725 3701 48472 125.274144808 45.8483146878 0.0378179 0.734661 33.6081 2412030000.0 -18.8941 441 51868 64 439588 2.0 89.74 0.4543172609308588 nan nan nan
9869 9101 223289 246.591343199 40.9118371658 0.0295139 0.931468 84.7903 27033500000.0 -20.7548 1172 52759 521 547908 2.0 19.49 0.9205747998450413 nan nan nan
9869 12701 143486 247.630905644 41.0941029331 0.034039 0.32188 79.8909 2104100000.0 -18.0186 817 52381 342 565311 1.0 2.0 1.1157109460165335 nan nan nan
9869 1902 223544 247.287293882 38.5490673258 0.0327251 0.702186 94.4414 1508970000.0 -17.9867 1173 52790 427 1007219 2.0 22.27 0.9295775149962162 nan nan nan
9869 3701 143024 247.480416346 40.6599580358 0.0294585 0.685171 46.5037 4790710000.0 -18.8839 816 52379 182 548470 1.0 1.0 2.0559398569959275 nan nan nan
9869 12704 143069 246.801335135 40.973653188 0.0326757 0.676274 96.2741 1677510000.0 -17.903 816 52379 242 564230 1.0 2.0 2.1985680049084366 nan nan nan
9869 12702 223535 247.241677177 39.3190882315 0.0339242 0.35706 107.25 22420300000.0 -20.5853 1173 52790 410 1009330 2.0 22.69 0.729703799767675 nan nan nan
9869 6103 143484 247.254797804 40.4950615378 0.0302344 0.552468 148.649 8048910000.0 -19.4475 817 52381 338 564276 1.0 0.0 0.7864421023776547 nan nan nan
9869 3704 143358 249.523195508 39.506255251 0.0375808 0.859144 169.058 2136820000.0 -18.8245 817 52381 113 549029 2.0 145.0 1.1516366483863265 nan nan nan
9869 3702 223191 245.963654286 40.1308809787 0.0324699 0.798639 94.6588 29519300000.0 -20.8058 1172 52759 375 1016438 1.0 1.0 2.291580499387255 nan nan nan
9869 1901 143123 246.959644668 40.937449163 0.0308858 0.867558 151.822 17460600000.0 -20.1922 816 52379 314 564224 1.0 1.0 2.297382354736328 nan nan nan
9869 12703 686980 249.537684437 39.9177974265 0.0293892 0.497896 174.976 39329700000.0 -21.2474 817 52381 131 549702 2.0 17.47 0.5531363949569843 nan nan nan
9869 9102 143474 247.256607727 40.5348708 0.0278487 0.653917 47.6887 24693600000.0 -20.6774 817 52381 325 564263 2.0 0.0 1.551560928921412 nan nan nan
9869 12705 143449 247.714769446 39.9896624805 0.0253577 0.334133 59.1837 1147520000.0 -18.208 817 52381 285 547966 2.0 40.32 0.6686302843432741 nan nan nan
9869 6104 143538 247.933782082 40.4267250539 0.0319085 0.473545 125.314 6334380000.0 -19.1484 817 52381 416 -1 -1.0 -1.0 2.3421776827050262 nan nan nan
9869 3703 142978 247.744881322 40.9305924298 0.0316739 0.921506 14.7056 30050200000.0 -20.8034 816 52379 113 565315 1.0 1.0 2.4567413597307355 nan nan nan
9869 6102 143460 247.869050815 39.942797711 0.0310202 0.908811 10.7704 3404230000.0 -18.5754 817 52381 296 564310 1.0 2.0 1.8038980078509474 nan nan nan
8465 1902 301327 197.722880215 46.8191772262 0.029046 0.952468 77.9137 2729250000.0 -18.3256 1461 53062 354 1175885 1.0 2.0 1.6157295104654077 -999.0 -3279.2949606426073 -3279.2949606426073
8465 3701 300318 195.319316171 48.0601858091 0.0299815 0.606717 49.3618 8833010000.0 -20.3234 1457 53116 638 1173115 2.0 152.56 0.7246938251778293 9.850000381469727 303.17595980379804 376.13946880222244
8465 9101 629918 197.580687349 47.1240556946 0.0243834 0.316734 50.1729 5385070000.0 -18.8735 1459 53117 522 1205755 2.0 10.79 0.7148938738434009 -999.0 -1053.2259674048512 -1053.2259674048512
8465 6101 300301 195.522963799 47.4969532797 0.143485 0.754782 158.695 174240000000.0 -22.7413 1457 53116 608 1176774 1.0 1.0 2.4459286136227054 nan nan nan
8465 12701 300713 195.973168318 47.3864444591 0.0236717 0.881157 170.562 8037270000.0 -20.0791 1459 53117 406 1205726 2.0 49.54 0.7144014490085545 9.539999961853027 253.7943335477042 281.28871968203885
8465 9102 300813 198.189163092 46.9349872724 0.0276805 0.837129 123.906 11516400000.0 -19.8661 1459 53117 576 1175903 2.0 27.75 0.9871460878759398 -999.0 -1826.3069860610822 -1826.3069860610822
8465 3703 301339 198.701371544 47.3515467821 0.0303405 0.403498 36.9686 10994300000.0 -19.7408 1461 53062 375 1206983 2.0 21.41 0.7064390308977122 -999.0 -1091.8265154218445 -1091.8265154218445
8465 6104 248089 197.816974837 49.2796145971 0.0554626 0.509849 3.26361 26822600000.0 -20.6915 1281 52753 499 895365 1.0 1.0 1.0676179190405009 nan nan nan
8465 12702 300801 196.404928768 47.9164901618 0.024032 0.328632 106.248 1557800000.0 -18.1583 1459 53117 558 1177564 2.0 34.61 0.9785317813648897 -999.0 -1057.7494678508356 -1057.7494678508356
